MISSION ELAPSED TIME (mins),WPSA Link Budget,DS54 Link Budget,DS24 Link Budget,DS34 Link Budget
7465.25142,90.78349,710.70807,0,0
7466.25142,90.78349,710.70807,0,0
7467.25142,90.78349,710.70807,0,0
7468.25142,90.78349,710.70807,0,0
7469.25142,90.78349,710.70807,0,0
7470.25142,90.78349,710.70807,0,0
7471.25142,90.78349,710.70807,0,0
7472.25142,90.78349,710.70807,0,0
7473.25142,90.78349,710.70807,0,0
7474.25142,90.78349,710.70807,0,0
7475.25142,90.78349,710.70807,0,0
7476.25142,90.78349,710.70807,0,0
7477.25142,90.78349,710.70807,0,0
7478.25142,90.78349,710.70807,0,0
7479.25142,90.78349,710.70807,0,0
7480.25142,90.78349,710.70807,0,0
7481.25142,90.78349,710.70807,0,0
7482.25142,90.78349,710.70807,0,0
7483.25142,90.78349,710.70807,0,0
7484.25142,90.78349,710.70807,0,0
7485.25142,90.78349,710.70807,0,0
7486.25142,90.78349,710.70807,0,0
7487.25142,90.78349,710.70807,0,0
7488.25142,90.78349,710.70807,0,0
7489.25142,90.78349,710.70807,0,0
7490.25142,90.78349,710.70807,0,0
7491.25142,90.78349,710.70807,0,0
7492.25142,90.78349,710.70807,0,0
7493.25142,90.78349,710.70807,0,0
7494.25142,90.78349,710.70807,0,0
7495.25142,90.78349,710.70807,0,0
7496.25142,90.78349,710.70807,0,0
7497.25142,90.78349,710.70807,0,0
7498.25142,90.78349,710.70807,0,0
7499.25142,90.78349,710.70807,0,0
7500.25142,90.78349,710.70807,0,0
7501.25142,90.78349,710.70807,0,0
7502.25142,90.78349,710.70807,0,0
7503.25142,90.78349,710.70807,0,0
7504.25142,90.78349,710.70807,0,0
7505.25142,90.78349,710.70807,0,0
7506.25142,90.78349,710.70807,0,0
7507.25142,90.78349,710.70807,0,0
7508.25142,90.78349,710.70807,0,0
7509.25142,90.78349,710.70807,0,0
7510.25142,90.78349,710.70807,0,0
7511.25142,90.78349,710.70807,0,0
7512.25142,90.78349,710.70807,0,0
7513.25142,90.78349,710.70807,0,0
7514.25142,90.78349,710.70807,0,0
7515.25142,90.78349,710.70807,0,0
7516.25142,90.78349,710.70807,0,0
7517.25142,90.78349,710.70807,0,0
7518.25142,90.78349,710.70807,0,0
7519.25142,90.78349,710.70807,0,0
7520.25142,90.78349,710.70807,0,0
7521.25142,90.78349,710.70807,0,0
7522.25142,90.78349,710.70807,0,0
7523.25142,90.78349,710.70807,0,0
7524.25142,90.78349,710.70807,0,0
7525.25142,90.78349,710.70807,0,0
7526.25142,90.78349,710.70807,0,0
7527.25142,90.78349,710.70807,0,0
7528.25142,90.78349,710.70807,0,0
7529.25142,90.78349,710.70807,0,0
7530.25142,90.78349,710.70807,0,0
7531.25142,90.78349,710.70807,0,0
7532.25142,90.78349,710.70807,0,0
7533.25142,90.78349,710.70807,0,0
7534.25142,90.78349,710.70807,0,0
7535.25142,90.78349,710.70807,0,0
7536.25142,90.78349,710.70807,0,0
7537.25142,90.78349,710.70807,0,0
7538.25142,90.78349,710.70807,0,0
7539.25142,90.78349,710.70807,0,0
7540.25142,90.78349,710.70807,0,0
7541.25142,90.78349,710.70807,0,0
7542.25142,90.78349,710.70807,0,0
7543.25142,90.78349,710.70807,0,0
7544.25142,90.78349,710.70807,0,0
7545.25142,90.78349,710.70807,0,0
7546.25142,90.78349,710.70807,0,0
7547.25142,90.78349,710.70807,0,0
7548.25142,90.78349,710.70807,0,0
7549.25142,90.78349,710.70807,0,0
7550.25142,90.78349,710.70807,0,0
7551.25142,90.78349,710.70807,0,0
7552.25142,90.78349,710.70807,0,0
7553.25142,90.78349,710.70807,0,0
7554.25142,90.78349,710.70807,0,0
7555.25142,90.78349,710.70807,0,0
7556.25142,90.78349,710.70807,0,0
7557.25142,90.78349,710.70807,0,0
7558.25142,90.78349,710.70807,0,0
7559.25142,90.78349,710.70807,0,0
7560.25142,90.78349,710.70807,0,0
7561.25142,90.78349,710.70807,0,0
7562.25142,90.78349,710.70807,0,0
7563.25142,90.78349,710.70807,0,0
7564.25142,90.78349,710.70807,0,0
7565.25142,90.78349,710.70807,0,0
7566.25142,90.78349,710.70807,0,0
7567.25142,90.78349,710.70807,0,0
7568.25142,90.78349,710.70807,0,0
7569.25142,90.78349,710.70807,0,0
7570.25142,90.78349,710.70807,0,0
7571.25142,90.78349,710.70807,0,0
7572.25142,90.78349,710.70807,0,0
7573.25142,90.78349,710.70807,0,0
7574.25142,90.78349,710.70807,0,0
7575.25142,90.78349,710.70807,0,0
7576.25142,90.78349,710.70807,0,0
7577.25142,90.78349,710.70807,0,0
7578.25142,90.78349,710.70807,0,0
7579.25142,90.78349,710.70807,0,0
7580.25142,90.78349,710.70807,0,0
7581.25142,90.78349,710.70807,0,0
7582.25142,90.78349,710.70807,0,0
7583.25142,90.78349,710.70807,0,0
7584.25142,90.78349,710.70807,0,0
7585.25142,90.78349,710.70807,0,0
7586.25142,90.78349,710.70807,0,0
7587.25142,90.78349,710.70807,0,0
7588.25142,90.78349,710.70807,0,0
7589.25142,90.78349,710.70807,0,0
7590.25142,90.78349,710.70807,0,0
7591.25142,90.78349,710.70807,0,0
7592.25142,90.78349,710.70807,0,0
7593.25142,90.78349,710.70807,0,0
7594.25142,90.78349,710.70807,0,0
7595.25142,90.78349,710.70807,0,0
7596.25142,90.78349,710.70807,0,0
7597.25142,90.78349,710.70807,0,0
7598.25142,90.78349,710.70807,0,0
7599.25142,90.78349,710.70807,0,0
7600.25142,90.78349,710.70807,0,0
7601.25142,90.78349,710.70807,0,0
7602.25142,90.78349,710.70807,0,0
7603.25142,90.78349,710.70807,0,0
7604.25142,90.78349,710.70807,0,0
7605.25142,90.78349,710.70807,0,0
7606.25142,90.78349,710.70807,0,0
7607.25142,90.78349,710.70807,0,0
7608.25142,90.78349,710.70807,0,0
7609.25142,90.78349,710.70807,0,0
7610.25142,90.78349,710.70807,0,0
7611.25142,90.78349,710.70807,0,0
7612.25142,90.78349,710.70807,0,0
7613.25142,90.78349,710.70807,0,0
7614.25142,90.78349,710.70807,0,0
7615.25142,90.78349,710.70807,0,0
7616.25142,90.78349,710.70807,0,0
7617.25142,90.78349,710.70807,0,0
7618.25142,90.78349,710.70807,0,0
7619.25142,90.78349,710.70807,0,0
7620.25142,90.78349,710.70807,748.70809,0
7621.25142,90.78349,710.70807,748.70809,0
7622.25142,90.78349,710.70807,748.70809,0
7623.25142,90.78349,710.70807,748.70809,0
7624.25142,90.78349,710.70807,748.70809,0
7625.25142,90.78349,710.70807,748.70809,0
7626.25142,90.78349,710.70807,748.70809,0
7627.25142,90.78349,710.70807,748.70809,0
7628.25142,90.78349,710.70807,748.70809,0
7629.25142,90.78349,710.70807,748.70809,0
7630.25142,90.78349,710.70807,748.70809,0
7631.25142,90.78349,710.70807,748.70809,0
7632.25142,90.78349,710.70807,748.70809,0
7633.25142,90.78349,710.70807,748.70809,0
7634.25142,90.78349,710.70807,748.70809,0
7635.25142,90.78349,710.70807,748.70809,0
7636.25142,90.78349,710.70807,748.70809,0
7637.25142,90.78349,710.70807,748.70809,0
7638.25142,90.78349,710.70807,748.70809,0
7639.25142,90.78349,710.70807,748.70809,0
7640.25142,90.78349,710.70807,748.70809,0
7641.25142,90.78349,710.70807,748.70809,0
7642.25142,90.78349,710.70807,748.70809,0
7643.25142,90.78349,710.70807,748.70809,0
7644.25142,90.78349,710.70807,748.70809,0
7645.25142,90.78349,710.70807,748.70809,0
7646.25142,90.78349,710.70807,748.70809,0
7647.25142,90.78349,710.70807,748.70809,0
7648.25142,90.78349,710.70807,748.70809,0
7649.25142,90.78349,710.70807,748.70809,0
7650.25142,90.78349,710.70807,748.70809,0
7651.25142,90.78349,710.70807,748.70809,0
7652.25142,90.78349,710.70807,748.70809,0
7653.25142,90.78349,710.70807,748.70809,0
7654.25142,90.78349,710.70807,748.70809,0
7655.25142,90.78349,710.70807,748.70809,0
7656.25142,90.78349,710.70807,748.70809,0
7657.25142,90.78349,710.70807,748.70809,0
7658.25142,90.78349,710.70807,748.70809,0
7659.25142,90.78349,710.70807,748.70809,0
7660.25142,90.78349,710.70807,748.70809,0
7661.25142,90.78349,710.70807,748.70809,0
7662.25142,90.78349,710.70807,748.70809,0
7663.25142,90.78349,710.70807,748.70809,0
7664.25142,90.78349,710.70807,748.70809,0
7665.25142,90.78349,710.70807,748.70809,0
7666.25142,90.78349,710.70807,748.70809,0
7667.25142,90.78349,710.70807,748.70809,0
7668.25142,90.78349,710.70807,748.70809,0
7669.25142,90.78349,710.70807,748.70809,0
7670.25142,90.78349,710.70807,748.70809,0
7671.25142,90.78349,710.70807,748.70809,0
7672.25142,90.78349,710.70807,748.70809,0
7673.25142,90.78349,710.70807,748.70809,0
7674.25142,90.78349,710.70807,748.70809,0
7675.25142,90.78349,710.70807,748.70809,0
7676.25142,90.78349,710.70807,748.70809,0
7677.25142,90.78349,710.70807,748.70809,0
7678.25142,90.78349,710.70807,748.70809,0
7679.25142,90.78349,710.70807,748.70809,0
7680.25142,90.78349,710.70807,748.70809,0
7681.25142,90.78349,710.70807,748.70809,0
7682.25142,90.78349,710.70807,748.70809,0
7683.25142,90.78349,710.70807,748.70809,0
7684.25142,90.78349,710.70807,748.70809,0
7685.25142,90.78349,710.70807,748.70809,0
7686.25142,90.78349,710.70807,748.70809,0
7687.25142,90.78349,710.70807,748.70809,0
7688.25142,90.78349,710.70807,748.70809,0
7689.25142,90.78349,710.70807,748.70809,0
7690.25142,90.78349,710.70807,748.70809,0
7691.25142,90.78349,710.70807,748.70809,0
7692.25142,90.78349,710.70807,748.70809,0
7693.25142,90.78349,710.70807,748.70809,0
7694.25142,90.78349,710.70807,748.70809,0
7695.25142,90.78349,710.70807,748.70809,0
7696.25142,90.78349,710.70807,748.70809,0
7697.25142,90.78349,710.70807,748.70809,0
7698.25142,90.78349,710.70807,748.70809,0
7699.25142,90.78349,710.70807,748.70809,0
7700.25142,90.78349,710.70807,748.70809,0
7701.25142,90.78349,710.70807,748.70809,0
7702.25142,90.78349,710.70807,748.70809,0
7703.25142,90.78349,710.70807,748.70809,0
7704.25142,90.78349,710.70807,748.70809,0
7705.25142,90.78349,710.70807,748.70809,0
7706.25142,90.78349,710.70807,748.70809,0
7707.25142,90.78349,710.70807,748.70809,0
7708.25142,90.78349,710.70807,748.70809,0
7709.25142,90.78349,710.70807,748.70809,0
7710.25142,90.78349,710.70807,748.70809,0
7711.25142,90.78349,710.70807,748.70809,0
7712.25142,90.78349,710.70807,748.70809,0
7713.25142,90.78349,710.70807,748.70809,0
7714.25142,90.78349,710.70807,748.70809,0
7715.25142,90.78349,710.70807,748.70809,0
7716.25142,90.78349,710.70807,748.70809,0
7717.25142,90.78349,710.70807,748.70809,0
7718.25142,90.78349,710.70807,748.70809,0
7719.25142,90.78349,710.70807,748.70809,0
7720.25142,90.78349,710.70807,748.70809,0
7721.25142,90.78349,710.70807,748.70809,0
7722.25142,90.78349,710.70807,748.70809,0
7723.25142,90.78349,710.70807,748.70809,0
7724.25142,90.78349,710.70807,748.70809,0
7725.25142,90.78349,710.70807,748.70809,0
7726.25142,90.78349,710.70807,748.70809,0
7727.25142,90.78349,710.70807,748.70809,0
7728.25142,90.78349,710.70807,748.70809,0
7729.25142,90.78349,710.70807,748.70809,0
7730.25142,90.78349,710.70807,748.70809,0
7731.25142,90.78349,710.70807,748.70809,0
7732.25142,90.78349,710.70807,748.70809,0
7733.25142,90.78349,710.70807,748.70809,0
7734.25142,90.78349,710.70807,748.70809,0
7735.25142,90.78349,710.70807,748.70809,0
7736.25142,90.78349,710.70807,748.70809,0
7737.25142,90.78349,710.70807,748.70809,0
7738.25142,90.78349,710.70807,748.70809,0
7739.25142,90.78349,710.70807,748.70809,0
7740.25142,90.78349,710.70807,748.70809,0
7741.25142,90.78349,710.70807,748.70809,0
7742.25142,90.78349,710.70807,748.70809,0
7743.25142,90.78349,0,748.70809,0
7744.25142,90.78349,0,748.70809,0
7745.25142,90.78349,0,748.70809,0
7746.25142,90.78349,0,748.70809,0
7747.25142,90.78349,0,748.70809,0
7748.25142,90.78349,0,748.70809,0
7749.25142,90.78349,0,748.70809,0
7750.25142,90.78349,0,748.70809,0
7751.25142,90.78349,0,748.70809,0
7752.25142,90.78349,0,748.70809,0
7753.25142,90.78349,0,748.70809,0
7754.25142,90.78349,0,748.70809,0
7755.25142,90.78349,0,748.70809,0
7756.25142,90.78349,0,748.70809,0
7757.25142,90.78349,0,748.70809,0
7758.25142,90.78349,0,748.70809,0
7759.25142,90.78349,0,748.70809,0
7760.25142,90.78349,0,748.70809,0
7761.25142,90.78349,0,748.70809,0
7762.25142,90.78349,0,748.70809,0
7763.25142,90.78349,0,748.70809,0
7764.25142,90.78349,0,748.70809,0
7765.25142,90.78349,0,748.70809,0
7766.25142,90.78349,0,748.70809,0
7767.25142,90.78349,0,748.70809,0
7768.25142,90.78349,0,748.70809,0
7769.25142,90.78349,0,748.70809,0
7770.25142,90.78349,0,748.70809,0
7771.25142,90.78349,0,748.70809,0
7772.25142,90.78349,0,748.70809,0
7773.25142,90.78349,0,748.70809,0
7774.25142,90.78349,0,748.70809,0
7775.25142,90.78349,0,748.70809,0
7776.25142,90.78349,0,748.70809,0
7777.25142,90.78349,0,748.70809,0
7778.25142,90.78349,0,748.70809,0
7779.25142,90.78349,0,748.70809,0
7780.25142,90.78349,0,748.70809,0
7781.25142,90.78349,0,748.70809,0
7782.25142,90.78349,0,748.70809,0
7783.25142,90.78349,0,748.70809,0
7784.25142,90.78349,0,748.70809,0
7785.25142,90.78349,0,748.70809,0
7786.25142,90.78349,0,748.70809,0
7787.25142,90.78349,0,748.70809,0
7788.25142,90.78349,0,748.70809,0
7789.25142,90.78349,0,748.70809,0
7790.25142,90.78349,0,748.70809,0
7791.25142,90.78349,0,748.70809,0
7792.25142,90.78349,0,748.70809,0
7793.25142,90.78349,0,748.70809,0
7794.25142,90.78349,0,748.70809,0
7795.25142,90.78349,0,748.70809,0
7796.25142,90.78349,0,748.70809,0
7797.25142,90.78349,0,748.70809,0
7798.25142,90.78349,0,748.70809,0
7799.25142,90.78349,0,748.70809,0
7800.25142,90.78349,0,748.70809,0
7801.25142,90.78349,0,748.70809,0
7802.25142,90.78349,0,748.70809,0
7803.25142,90.78349,0,748.70809,0
7804.25142,90.78349,0,748.70809,0
7805.25142,90.78349,0,748.70809,0
7806.25142,90.78349,0,748.70809,0
7807.25142,90.78349,0,748.70809,0
7808.25142,90.78349,0,748.70809,0
7809.25142,90.78349,0,748.70809,0
7810.25142,90.78349,0,748.70809,0
7811.25142,90.78349,0,748.70809,0
7812.25142,90.78349,0,748.70809,0
7813.25142,90.78349,0,748.70809,0
7814.25142,90.78349,0,748.70809,0
7815.25142,90.78349,0,748.70809,0
7816.25142,90.78349,0,748.70809,0
7817.25142,90.78349,0,748.70809,0
7818.25142,90.78349,0,748.70809,0
7819.25142,90.78349,0,748.70809,0
7820.25142,90.78349,0,748.70809,0
7821.25142,90.78349,0,748.70809,0
7822.25142,90.78349,0,748.70809,0
7823.25142,90.78349,0,748.70809,0
7824.25142,90.78349,0,748.70809,0
7825.25142,90.78349,0,748.70809,0
7826.25142,90.78349,0,748.70809,0
7827.25142,90.78349,0,748.70809,0
7828.25142,90.78349,0,748.70809,0
7829.25142,90.78349,0,748.70809,0
7830.25142,90.78349,0,748.70809,0
7831.25142,90.78349,0,748.70809,0
7832.25142,90.78349,0,748.70809,0
7833.25142,90.78349,0,748.70809,0
7834.25142,90.78349,0,748.70809,0
7835.25142,90.78349,0,748.70809,0
7836.25142,90.78349,0,748.70809,0
7837.25142,90.78349,0,748.70809,0
7838.25142,90.78349,0,748.70809,0
7839.25142,90.78349,0,748.70809,0
7840.25142,90.78349,0,748.70809,0
7841.25142,90.78349,0,748.70809,0
7842.25142,90.78349,0,748.70809,0
7843.25142,90.78349,0,748.70809,0
7844.25142,90.78349,0,748.70809,0
7845.25142,90.78349,0,748.70809,0
7846.25142,90.78349,0,748.70809,0
7847.25142,90.78349,0,748.70809,0
7848.25142,90.78349,0,748.70809,0
7849.25142,90.78349,0,748.70809,0
7850.25142,90.78349,0,748.70809,0
7851.25142,90.78349,0,748.70809,0
7852.25142,90.78349,0,748.70809,0
7853.25142,90.78349,0,748.70809,0
7854.25142,90.78349,0,748.70809,0
7855.25142,90.78349,0,748.70809,0
7856.25142,90.78349,0,748.70809,0
7857.25142,90.78349,0,748.70809,0
7858.25142,90.78349,0,748.70809,0
7859.25142,90.78349,0,748.70809,0
7860.25142,90.78349,0,748.70809,0
7861.25142,90.78349,0,748.70809,0
7862.25142,90.78349,0,748.70809,0
7863.25142,90.78349,0,748.70809,0
7864.25142,90.78349,0,748.70809,0
7865.25142,90.78349,0,748.70809,0
7866.25142,90.78349,0,748.70809,0
7867.25142,90.78349,0,748.70809,0
7868.25142,90.78349,0,748.70809,0
7869.25142,90.78349,0,748.70809,0
7870.25142,90.78349,0,748.70809,0
7871.25142,90.78349,0,748.70809,0
7872.25142,90.78349,0,748.70809,0
7873.25142,90.78349,0,748.70809,0
7874.25142,90.78349,0,748.70809,0
7875.25142,90.78349,0,748.70809,0
7876.25142,90.78349,0,748.70809,0
7877.25142,90.78349,0,748.70809,0
7878.25142,90.78349,0,748.70809,0
7879.25142,90.78349,0,748.70809,0
7880.25142,90.78349,0,748.70809,0
7881.25142,90.78349,0,748.70809,0
7882.25142,90.78349,0,748.70809,0
7883.25142,90.78349,0,748.70809,0
7884.25142,90.78349,0,748.70809,0
7885.25142,90.78349,0,748.70809,0
7886.25142,90.78349,0,748.70809,0
7887.25142,90.78349,0,748.70809,0
7888.25142,90.78349,0,748.70809,0
7889.25142,90.78349,0,748.70809,0
7890.25142,90.78349,0,748.70809,0
7891.25142,90.78349,0,748.70809,0
7892.25142,90.78349,0,748.70809,0
7893.25142,90.78349,0,748.70809,0
7894.25142,90.78349,0,748.70809,0
7895.25142,90.78349,0,748.70809,0
7896.25142,90.78349,0,748.70809,0
7897.25142,90.78349,0,748.70809,0
7898.25142,90.78349,0,748.70809,0
7899.25142,90.78349,0,748.70809,0
7900.25142,90.78349,0,748.70809,0
7901.25142,90.78349,0,748.70809,0
7902.25142,90.78349,0,748.70809,0
7903.25142,90.78349,0,748.70809,0
7904.25142,90.78349,0,748.70809,0
7905.25142,90.78349,0,748.70809,0
7906.25142,90.78349,0,748.70809,0
7907.25142,90.78349,0,748.70809,0
7908.25142,90.78349,0,748.70809,0
7909.25142,90.78349,0,748.70809,0
7910.25142,90.78349,0,748.70809,0
7911.25142,90.78349,0,748.70809,0
7912.25142,90.78349,0,748.70809,0
7913.25142,90.78349,0,748.70809,0
7914.25142,90.78349,0,748.70809,0
7915.25142,90.78349,0,748.70809,0
7916.25142,90.78349,0,748.70809,0
7917.25142,90.78349,0,748.70809,0
7918.25142,90.78349,0,748.70809,0
7919.25142,90.78349,0,748.70809,0
7920.25142,90.78349,0,748.70809,0
7921.25142,90.78349,0,748.70809,0
7922.25142,90.78349,0,748.70809,0
7923.25142,90.78349,0,748.70809,0
7924.25142,90.78349,0,748.70809,0
7925.25142,90.78349,0,748.70809,0
7926.25142,90.78349,0,748.70809,0
7927.25142,90.78349,0,748.70809,0
7928.25142,90.78349,0,748.70809,0
7929.25142,90.78349,0,748.70809,0
7930.25142,90.78349,0,748.70809,0
7931.25142,90.78349,0,748.70809,0
7932.25142,90.78349,0,748.70809,0
7933.25142,90.78349,0,748.70809,0
7934.25142,90.78349,0,748.70809,0
7935.25142,90.78349,0,748.70809,0
7936.25142,90.78349,0,748.70809,0
7937.25142,90.78349,0,748.70809,0
7938.25142,90.78349,0,748.70809,0
7939.25142,90.78349,0,748.70809,0
7940.25142,90.78349,0,748.70809,0
7941.25142,90.78349,0,748.70809,0
7942.25142,90.78349,0,748.70809,0
7943.25142,90.78349,0,748.70809,784.45272
7944.25142,90.78349,0,748.70809,784.45272
7945.25142,90.78349,0,748.70809,784.45272
7946.25142,90.78349,0,748.70809,784.45272
7947.25142,90.78349,0,748.70809,784.45272
7948.25142,90.78349,0,748.70809,784.45272
7949.25142,90.78349,0,748.70809,784.45272
7950.25142,90.78349,0,748.70809,784.45272
7951.25142,90.78349,0,748.70809,784.45272
7952.25142,90.78349,0,748.70809,784.45272
7953.25142,90.78349,0,748.70809,784.45272
7954.25142,90.78349,0,748.70809,784.45272
7955.25142,90.78349,0,748.70809,784.45272
7956.25142,90.78349,0,748.70809,784.45272
7957.25142,90.78349,0,748.70809,784.45272
7958.25142,90.78349,0,748.70809,784.45272
7959.25142,90.78349,0,748.70809,784.45272
7960.25142,90.78349,0,748.70809,784.45272
7961.25142,90.78349,0,748.70809,784.45272
7962.25142,90.78349,0,748.70809,784.45272
7963.25142,90.78349,0,748.70809,784.45272
7964.25142,90.78349,0,748.70809,784.45272
7965.25142,90.78349,0,748.70809,784.45272
7966.25142,90.78349,0,748.70809,784.45272
7967.25142,90.78349,0,748.70809,784.45272
7968.25142,90.78349,0,748.70809,784.45272
7969.25142,90.78349,0,748.70809,784.45272
7970.25142,90.78349,0,748.70809,784.45272
7971.25142,90.78349,0,748.70809,784.45272
7972.25142,90.78349,0,748.70809,784.45272
7973.25142,90.78349,0,748.70809,784.45272
7974.25142,90.78349,0,748.70809,784.45272
7975.25142,90.78349,0,748.70809,784.45272
7976.25142,90.78349,0,748.70809,784.45272
7977.25142,90.78349,0,748.70809,784.45272
7978.25142,90.78349,0,748.70809,784.45272
7979.25142,90.78349,0,748.70809,784.45272
7980.25142,90.78349,0,748.70809,784.45272
7981.25142,90.78349,0,748.70809,784.45272
7982.25142,90.78349,0,748.70809,784.45272
7983.25142,90.78349,0,748.70809,784.45272
7984.25142,90.78349,0,748.70809,784.45272
7985.25142,90.78349,0,748.70809,784.45272
7986.25142,90.78349,0,748.70809,784.45272
7987.25142,90.78349,0,748.70809,784.45272
7988.25142,90.78349,0,748.70809,784.45272
7989.25142,90.78349,0,748.70809,784.45272
7990.25142,90.78349,0,748.70809,784.45272
7991.25142,90.78349,0,748.70809,784.45272
7992.25142,90.78349,0,748.70809,784.45272
7993.25142,90.78349,0,748.70809,784.45272
7994.25142,90.78349,0,748.70809,784.45272
7995.25142,90.78349,0,748.70809,784.45272
7996.25142,90.78349,0,748.70809,784.45272
7997.25142,90.78349,0,748.70809,784.45272
7998.25142,90.78349,0,748.70809,784.45272
7999.25142,90.78349,0,748.70809,784.45272
8000.25142,90.78349,0,748.70809,784.45272
8001.25142,90.78349,0,748.70809,784.45272
8002.25142,90.78349,0,748.70809,784.45272
8003.25142,90.78349,0,748.70809,784.45272
8004.25142,90.78349,0,748.70809,784.45272
8005.25142,90.78349,0,748.70809,784.45272
8006.25142,90.78349,0,748.70809,784.45272
8007.25142,90.78349,0,748.70809,784.45272
8008.25142,90.78349,0,748.70809,784.45272
8009.25142,90.78349,0,748.70809,784.45272
8010.25142,90.78349,0,748.70809,784.45272
8011.25142,90.78349,0,748.70809,784.45272
8012.25142,90.78349,0,748.70809,784.45272
8013.25142,90.78349,0,748.70809,784.45272
8014.25142,90.78349,0,748.70809,784.45272
8015.25142,90.78349,0,748.70809,784.45272
8016.25142,90.78349,0,748.70809,784.45272
8017.25142,90.78349,0,748.70809,784.45272
8018.25142,90.78349,0,748.70809,784.45272
8019.25142,90.78349,0,748.70809,784.45272
8020.25142,90.78349,0,748.70809,784.45272
8021.25142,90.78349,0,748.70809,784.45272
8022.25142,90.78349,0,748.70809,784.45272
8023.25142,90.78349,0,748.70809,784.45272
8024.25142,90.78349,0,748.70809,784.45272
8025.25142,90.78349,0,748.70809,784.45272
8026.25142,90.78349,0,748.70809,784.45272
8027.25142,90.78349,0,748.70809,784.45272
8028.25142,90.78349,0,748.70809,784.45272
8029.25142,90.78349,0,748.70809,784.45272
8030.25142,90.78349,0,748.70809,784.45272
8031.25142,90.78349,0,748.70809,784.45272
8032.25142,90.78349,0,748.70809,784.45272
8033.25142,90.78349,0,748.70809,784.45272
8034.25142,90.78349,0,748.70809,784.45272
8035.25142,90.78349,0,748.70809,784.45272
8036.25142,90.78349,0,748.70809,784.45272
8037.25142,90.78349,0,748.70809,784.45272
8038.25142,90.78349,0,748.70809,784.45272
8039.25142,90.78349,0,748.70809,784.45272
8040.25142,90.78349,0,748.70809,784.45272
8041.25142,90.78349,0,748.70809,784.45272
8042.25142,0,0,748.70809,784.45272
8043.25142,0,0,748.70809,784.45272
8044.25142,0,0,748.70809,784.45272
8045.25142,0,0,748.70809,784.45272
8046.25142,0,0,748.70809,784.45272
8047.25142,0,0,748.70809,784.45272
8048.25142,0,0,748.70809,784.45272
8049.25142,0,0,748.70809,784.45272
8050.25142,0,0,748.70809,784.45272
8051.25142,0,0,748.70809,784.45272
8052.25142,0,0,748.70809,784.45272
8053.25142,0,0,748.70809,784.45272
8054.25142,0,0,748.70809,784.45272
8055.25142,0,0,748.70809,784.45272
8056.25142,0,0,748.70809,784.45272
8057.25142,0,0,748.70809,784.45272
8058.25142,0,0,748.70809,784.45272
8059.25142,0,0,748.70809,784.45272
8060.25142,0,0,748.70809,784.45272
8061.25142,0,0,748.70809,784.45272
8062.25142,0,0,748.70809,784.45272
8063.25142,0,0,748.70809,784.45272
8064.25142,0,0,748.70809,784.45272
8065.25142,0,0,748.70809,784.45272
8066.25142,0,0,748.70809,784.45272
8067.25142,0,0,748.70809,784.45272
8068.25142,0,0,748.70809,784.45272
8069.25142,0,0,748.70809,784.45272
8070.25142,0,0,748.70809,784.45272
8071.25142,0,0,748.70809,784.45272
8072.25142,0,0,748.70809,784.45272
8073.25142,0,0,748.70809,784.45272
8074.25142,0,0,748.70809,784.45272
8075.25142,0,0,748.70809,784.45272
8076.25142,0,0,748.70809,784.45272
8077.25142,0,0,748.70809,784.45272
8078.25142,0,0,748.70809,784.45272
8079.25142,0,0,748.70809,784.45272
8080.25142,0,0,748.70809,784.45272
8081.25142,0,0,748.70809,784.45272
8082.25142,0,0,748.70809,784.45272
8083.25142,0,0,748.70809,784.45272
8084.25142,0,0,748.70809,784.45272
8085.25142,0,0,748.70809,784.45272
8086.25142,0,0,748.70809,784.45272
8087.25142,0,0,748.70809,784.45272
8088.25142,0,0,748.70809,784.45272
8089.25142,0,0,748.70809,784.45272
8090.25142,0,0,748.70809,784.45272
8091.25142,0,0,748.70809,784.45272
8092.25142,0,0,748.70809,784.45272
8093.25142,0,0,748.70809,784.45272
8094.25142,0,0,748.70809,784.45272
8095.25142,0,0,748.70809,784.45272
8096.25142,0,0,748.70809,784.45272
8097.25142,0,0,748.70809,784.45272
8098.25142,0,0,748.70809,784.45272
8099.25142,0,0,748.70809,784.45272
8100.25142,0,0,748.70809,784.45272
8101.25142,0,0,748.70809,784.45272
8102.25142,0,0,748.70809,784.45272
8103.25142,0,0,748.70809,784.45272
8104.25142,0,0,748.70809,784.45272
8105.25142,0,0,748.70809,784.45272
8106.25142,0,0,748.70809,784.45272
8107.25142,0,0,748.70809,784.45272
8108.25142,0,0,748.70809,784.45272
8109.25142,0,0,748.70809,784.45272
8110.25142,0,0,748.70809,784.45272
8111.25142,0,0,748.70809,784.45272
8112.25142,0,0,748.70809,784.45272
8113.25142,0,0,748.70809,784.45272
8114.25142,0,0,748.70809,784.45272
8115.25142,0,0,748.70809,784.45272
8116.25142,0,0,748.70809,784.45272
8117.25142,0,0,748.70809,784.45272
8118.25142,0,0,748.70809,784.45272
8119.25142,0,0,748.70809,784.45272
8120.25142,0,0,748.70809,784.45272
8121.25142,0,0,748.70809,784.45272
8122.25142,0,0,748.70809,784.45272
8123.25142,0,0,748.70809,784.45272
8124.25142,0,0,748.70809,784.45272
8125.25142,0,0,748.70809,784.45272
8126.25142,0,0,748.70809,784.45272
8127.25142,0,0,748.70809,784.45272
